Company ID,Name,Website,Round,Amount (USD M),Year,Month,Investors,News link,Standardised round label
917509,Limatech,https://limatech.energy/,EARLY VC,0.56,2017,6,Bpifrance,,
2637461,TikTalk,https://speaksuite.com,SEED,0.4,2017,6,eHealth Ventures,,
4413204,Hygraph,https://hygraph.com/,SEED,0,2017,6,,,
3359054,270surgical ltd.,http://270surgical.com,SERIES A,13.5,2017,6,,,
30083,Novicap,http://novicap.com/,SEED,0.3921,2017,6,,,
1496379,Bockatech,http://bockatech.com,SEED,2.112,2017,6,,,
79730,Bureaux A Partager,http://bureauxapartager.com,SERIES A,2.2,2017,6,Elevation Capital Partners,,
2131746,Cruisewatch,http://cruisewatch.ai,SEED,0,2017,6,,,
1435740,Moochies,http://moochies.com,SEED,0.438512,2017,6,,,
1470593,Lumen,https://www.lumen.me/,SEED,0,2017,6,,,
4255821,Cytrox Software,http://cytrox.com,SEED,2,2017,6,,https://en.globes.co.il/en/article-israel-aerospace-invests-in-two-cybersecurity-startups-1001195073,
3045982,Ukkoverkot,http://ukkoverkot.fi,SERIES A,0,2017,6,Springvest,,
2270829,Tobox,http://tobox.com,SERIES A,1.375,2017,6,Shunwei Capital,,
1771266,SurgLogs,https://www.surglogs.com/,EARLY VC,1,2017,6,,,
134926,Stratio,http://stratio.com,EARLY VC,0.232,2017,6,,,
3735059,SnappCar,http://snappcar.nl,SERIES B,11,2017,6,AutoBinck Group;Europcar Group,,
2945079,Shapr,http://shapr.co,EARLY VC,9.5,2017,6,Anaxago;AA Sons,,
893482,NEAR,http://www.ever-near.com/,SERIES C,8.5,2017,6,OurCrowd;Cisco Investments,,
885319,Merolt,http://www.merolt.de,EARLY VC,0.99,2017,6,,,
2023670,McLEAR,http://mclear.com,SERIES A,23,2017,6,MTG,,
2983257,Lucid Group Communications,http://lucid-group.co.uk,EARLY VC,14.52,2017,6,LDC,,
1831444,Epsilogen,https://epsilogen.com/,SERIES A,2.64,2017,6,Epidarex Capital,,
1745313,Groozgo.com,http://groozgo.com,EARLY VC,2.1,2017,6,KPD Cargo,,
943553,Fresha,http://fresha.com,SERIES A,6,2017,6,Lumia Capital;Middle East Venture Partners;BECO Capital,,
1254051,Fresenius Medical Care HIMG Dialysis Center,http://freseniuskidneycare.com,EARLY VC,10.1,2017,6,,,
12710,eTribez,http://www.etribez.com,EARLY VC,5.5,2017,6,LETA Capital;Inimiti;CE Ventures (CEIIF),,
1792354,Nahimic,http://www.nahimic.com,EARLY VC,2.2,2017,6,Paris Business Angels;Nord France Amorcage,,
871738,Vinterior,http://www.vinterior.co,SEED,0,2017,6,Venrex,,
2102699,SolarforSchools,http://solarforschools.co.uk,SEED,0.6864,2017,6,,,
1817223,Smarter,https://smarter.am/,EARLY VC,4,2017,6,,,
966313,Smart Robots,http://www.smartrobots.it/,SEED,0.935,2017,6,e-Novia,,
986511,Snappers,http://www.snappers.tv,SEED,0.5,2017,6,,,
3736868,Silex.ai,http://silex-france.com,SEED,1.65,2017,6,,,
949808,Realxdata,http://www.realxdata.com,SEED,0.825,2017,6,Mountain Partners;Rheingau Founders;Motu Ventures,,
3909849,patch plants,http://patchplants.com,SEED,0.792,2017,6,Forward Partners,,
1618188,Lux Rewards,http://www.luxrewards.co.uk/,SEED,0,2017,6,Rocketmakers,,
2530509,Ludus Magnus Studio,http://ludusmagnusstudio.com,SEED,0.6548,2017,6,,,
886348,Lambda Health System,http://lhs-sa.ch/,SEED,0.6875,2017,6,VI Partners;ZKB - Zürcher Kantonalbank,,
3268052,KICK ECOSYSTEM,http://kickecosystem.com,LATE VC,23,2017,6,,,
3165940,Harnessdata,http://harnessdata.ai,SEED,3.96,2017,6,,,
1513871,Hygraph (previously GraphCMS),https://graphcms.com/,SEED,0,2017,6,,,
901604,CADshare,http://cadshare.com,SEED,0.1584,2017,6,TechStart Ventures,,
926612,Assurup,https://www.assurup.com/,SEED,0.066,2017,6,,,
6703,Amoobi,http://www.amoobi.com,SERIES A,1.119299,2017,6,Nan Fung Life Sciences Real Estate,,
3368396,onTracks,http://ontracks.co,EARLY VC,0.9466,2017,6,P Factory;Paca Investissement,,
3370693,Peptinnovate,http://peptinnovate.com,SERIES A,3.45,2017,6,Syndicate Room;NCL Technology Ventures,,
1248685,Healo,https://empowered.health,SEED,0.2,2017,6,,,
1518236,Epishine,https://www.epishine.com/,SEED,0,2017,6,LEAD (Business Incubator),,
1459210,Bob,https://bob.io/,SEED,0.33,2017,6,,,
1992200,Superscript,https://gosuperscript.com/,SEED,0,2017,6,Earlymarket,,
1520559,Wifi.com.ng,http://wifi.com.ng,SEED,2.1,2017,6,Western Technology Investment;Y Combinator;Michael Seibel;Social Capital;Vy Capital;ACE and Company;Gabriel Hammond;Lynett Capital;Zeno Ventures,,
1671974,Twistr,https://twistr.com/,SEED,0.3,2017,6,,,
897523,AgentCASH,https://your.bizzon.com,SEED,0,2017,6,,,
988066,Axon Vision,https://www.axon-vision.com/,SEED,1.5,2017,6,,,
1988022,KOCLIKO,https://www.kocliko.co,SEED,0,2017,6,,,
1662307,Teh Concept,https://teh.eu/page/homepage,EARLY VC,11,2017,6,,,
249211,FleetRover,http://fleetrover.com,SEED,0.25,2017,6,,,
1790533,Creavo Medical Technologies,https://www.creavomedtech.com/,SERIES B,17.688,2017,6,IP Group;Parkwalk Advisors,,
944119,Diffia AS,http://www.diffia.com,SEED,0,2017,6,,,
1491057,Surface Generation,http://surface-generation.com,EARLY VC,0,2017,6,,,
2024115,Mitoconix Bio,http://mitoconix.com,SERIES A,20,2017,6,Remiges Ventures,,
1737666,Boclips,https://www.boclips.com/,EARLY VC,0,2017,6,,,
2025991,HARNESS Property Intelligence,http://harnessproperty.com,SEED,3.96,2017,6,,,
1470580,Qu & Co,https://quandco.com,SEED,0.11,2017,6,,,
910915,Diggers Factory,https://www.diggersfactory.com/,SEED,0.33,2017,6,,,
78605,DBS-H,http://www.dbs-h.com/,SERIES A,1,2017,6,,,
1725484,SICCAR,https://siccar.net/,SEED,0,2017,6,,,
986484,Vessi Medical,http://vessimed.com/,SEED,0.85,2017,6,,,
139600,Talkable,http://talkable.com,EARLY VC,3,2017,6,,,
1488315,Seed Media,http://seed.media,SEED,0.132,2017,6,,,
1491985,Jupiter Diagnostics,http://jupiterdiagnostics.com,SERIES A,3.3,2017,6,,,
2009100,Radio Physics Solutions,http://www.radiophysicssolutions.com/,SERIES A,2.5,2017,6,,,
77807,GenCell,http://www.gencellenergy.com/,EARLY VC,0,2017,6,,,
1485622,ExSeed Health,http://exseedhealth.com,SEED,0.132,2017,6,Trifork,,
1660127,360 medics,http://360medics.com,EARLY VC,1.1,2017,6,,,
1479130,Nannybag,http://nannybag.com,SEED,0,2017,6,WeLike,,
929239,Bloomio,http://www.bloomio.com/,SEED,0.641666,2017,6,,,
882633,Quicargo,http://www.quicargo.com,SEED,0,2017,6,W2 Labs,,
884512,Cyacomb,https://www.cyacomb.com/,SEED,0.396,2017,6,Mercia Asset Management;Mercia Fund Managers,,
1656484,IMGN Media,http://www.imgn.media,EARLY VC,1.5,2017,6,,,
1477726,Hapik,http://hapik.fr,SEED,0,2017,6,Eutopia,,
75303,Shopic,http://www.shopic.co/,SEED,0,2017,6,Entrée Capital,,
1509823,WhereIsMyTransport,http://whereismytransport.com,SEED,1.584,2017,6,Global Innovation Fund,,
968076,MEDUDEM,https://careintegrator.com/,EARLY VC,1.7,2017,6,,,
916982,Barefoot,http://barefoot-studio.be,SEED,0.55,2017,6,,,
4164,Sipwise,http://www.sipwise.com,EARLY VC,0.385,2017,6,Speedinvest,,
1745503,Tiptapp,http://www.tiptapp.com,EARLY VC,2.2,2017,6,Otiva,,
197943,FitWithMe,http://fitwithme.com,SEED,0.647059,2017,6,,,
20639,TVbeat,http://tvbeat.com,SERIES A,0,2017,6,,,
879372,Inbenta,http://inbenta.com,EARLY VC,2.2,2017,6,,,
73733,Scorp,https://scorpapp.com/,SEED,0,2017,6,seed + speed Ventures,,
873479,Silvair,http://silvair.com,SERIES A,6.5,2017,6,Innovation Nest,,
1453269,Manda,https://www.flatlooker.com/,SEED,0,2017,6,WeLike,,
221020,Tiller,https://www.tillersystems.com/,EARLY VC,1.43,2017,6,360 Capital,,
1465352,Brandquad,http://brandquad.io,SEED,0,2017,6,,,
75970,Toonimo,http://www.toonimo.com,SEED,1.5,2017,6,,,
14203,Filtered,https://learn.filtered.com,SEED,0.396,2017,6,The City & Guilds Group,,
926929,Libheros,https://www.libheros.fr/,SEED,0.066,2017,6,,,
956146,Pawame,http://www.pawame.com,SEED,0,2017,6,Goldfish Fund,,
689622,Simudyne,https://simudyne.com,SEED,0.7656,2017,6,,,
948791,Evonetix,https://www.evonetix.com/,SEED,0.132,2017,6,,,
10883,Avance Pay,http://avance-pay.com,SERIES B,0,2017,6,eQventure,,
1491274,ARROE,http://arroe.com,SEED,0.0873,2017,6,,,
985669,Agentifai,http://agentifai.com/,SEED,0,2017,6,Startup Braga,,
1485385,Alenvi,http://www.alenvi.io/,SEED,0.132,2017,6,,,
1761608,Fourex,http://www.fourex.co.uk/,SEED,0,2017,6,,,
1634374,MYRE,https://www.getmyre.com/,SEED,0,2017,6,Wilco,,
987370,Kovrr,https://www.kovrr.com,SEED,0,2017,6,Founders Factory,,
972692,Centbee,https://www.centbee.com/,SEED,0,2017,6,Startup Braga,,
12486,"Estimote, Inc.",http://www.estimote.com,SERIES A,6.5,2017,6,,,
1458614,VOGO,http://vogo-group.com,EARLY VC,4.4,2017,6,,,
927211,Pharmznanie.ru,https://pharmznanie.ru/,SEED,0.284017,2017,6,,,
920998,Wealthify,https://www.wealthify.com/,SEED,0.8712,2017,6,Seedrs,,
61371,Tradefox (formerly Scrap Connection),https://tradefox.co,SEED,0,2017,6,,,
1458679,Viselio,https://www.viselio.com/,SEED,0,2017,6,MairDumont Ventures,,
974174,Elthera,https://www.elthera.com/,SERIES A,0,2017,6,,,
899452,Attomarker,http://www.attomarker.com,SEED,0.66,2017,6,,,
1215245,Propio,http://propio.com,SEED,0.924,2017,6,,,
889814,Coverfy,http://www.coverfy.com/,SERIES A,3.85,2017,6,Seaya;K Fund,,
872105,Actimo,https://actimo.com/,SERIES A,2.5,2017,6,,,
931739,Cognigy,https://www.cognigy.com,SEED,0,2017,6,,,
1603654,Biocellvia,http://biocellvia.com/,SEED,0.715,2017,6,Sowefund,,
987333,LeO,http://www.meetleo.co/,SEED,0,2017,6,,,
6676,baimos technologies,http://www.baimos.com,EARLY VC,0,2017,6,,,
963241,Lava Therapeutics,https://lavatherapeutics.com/,SEED,1.1,2017,6,,,
932664,Hot WiFi,https://hot-wifi.ru/,SERIES A,0.563525,2017,6,,,
1515303,Raylytic,https://www.raylytic.com/,SEED,0.935,2017,6,,,
968148,Tropic Biosciences,https://tropic.bio/,SEED,0,2017,6,UK Innovation & Science Seed Fund,,
885041,SatixFy,http://www.satixfy.com/,SERIES B,0,2017,6,,,
1569780,Plasma Bound,https://plasmabound.com/,SEED,0.65,2017,6,,,
1765441,Minsar,https://www.minsar.com/,SEED,0.385,2017,6,,,
1716327,Qwil Messenger,http://qwilmessenger.com,SEED,0,2017,6,,,
897827,BitOasis,http://bitoasis.net,SERIES A,0,2017,6,,,
77047,Alarum Technologies,https://alarum.io,EARLY VC,11,2017,6,,,
146193,Ouistock,https://esi-mobility.com,SEED,0.33,2017,6,,,
1763117,Fourthline,http://www.fourthline.com,SEED,3,2017,6,,,
1484425,Miscusi,http://www.miscusi.com/,SEED,0,2017,6,Picus Capital;Angel Capital Management,,
865211,Fundler,https://fundler.se,EARLY VC,0.605061,2017,6,,,
1474116,Warren,https://warren.io,SEED,0.8,2017,6,EIS,,
119079,SpringSource,http://spring.io,SERIES C,65,2017,5,Thrive Capital;BoxGroup;Fidelity Investments;Financière Agache,,
1493811,Ozo Innovations,http://ozoinnovations.com,SERIES B,2.53,2017,5,,,
2309988,Planetway,http://planetway.com,LATE VC,1.231976,2017,5,,,
28315,Tradeshift,http://tradeshift.com/,LATE VC,0.200196,2017,5,,,
909123,Flock,http://flockcover.com/,SEED,0,2017,5,R/GA Ventures,https://www.lbbonline.com/news/rga-ventures-hosts-exclusive-demo-day-to-celebrate-iot-venture-studio-uk-graduates,
1528798,Cleverciti Systems,https://www.cleverciti.com/,EARLY VC,15,2017,5,The Westly Group;SPDG;EnBW NewVentures,https://www.bloomberg.com/press-releases/2018-05-03/the-westly-group-is-the-latest-investor-to-fund-cleverciti-systems-the-intelligent-parking-management-provider,
3036581,SenseUp GmbH,https://senseup-biotech.com,EARLY VC,4.2,2017,5,Meihua;B Value,,
2931152,The Dots,http://the-dots.com,SEED,0,2017,5,Salica,,
1757323,Otoma,https://otoma.io,SEED,1.2,2017,5,ClalTech,,
1599213,Wejo,https://www.wejo.com/,SEED,0.792,2017,5,Endeavour Ventures,,
909697,VirtaMed,http://www.virtamed.com,SERIES A,7.333334,2017,5,,,
110321,Veset,http://veset.tv,SERIES A,3.63,2017,5,,,
3910808,prezola,http://prezola.com,EARLY VC,3.96,2017,5,Business Growth Fund,,
4112305,Plussh,http://plussh.com,EARLY VC,1.21,2017,5,Bpifrance;Sofilaro Capital,,
877424,Pivigo,http://www.pivigo.com/,EARLY VC,1.32,2017,5,QVentures;Merian Ventures;StreetEdge Capital;Dunamis Ventures,,
2023698,KUBO Robot,http://kubo-robot.com,EARLY VC,0.968,2017,5,KMD;VF Venture,,
1721722,Evolute Group AG,http://evolute.com,SERIES A,5.5,2017,5,,,
1788961,Your.Rentals,https://your.rentals,SEED,0.4433,2017,5,,,
3038421,TrackMyRisks,http://trackmyrisks.com,SEED,0.39732,2017,5,,,
3370926,Trendy Beat Network,https://trendybeat.com,SEED,0.061112,2017,5,,,
2023975,Monolith,http://monolith.xyz,LATE VC,16.7,2017,5,,,
963481,CardiacSense,https://www.cardiacsense.com/,SEED,1.7,2017,5,,,
926015,Socital,http://socital.com,SEED,0.6864,2017,5,,,
1632387,Spatialedge,https://spatialedge.ai,SEED,0,2017,5,,,
2944986,Shoodoo Analytics,http://shoodoo.com,SEED,0.55,2017,5,VLX Ventures,,
2523519,Senzo,http://senzo.com,SEED,0,2017,5,,,
1616038,Sens,https://eatsens.com/,SEED,0,2017,5,Chivas Venture,,
1501539,Peg,http://peg.co,SEED,2.112,2017,5,,,
1887148,Mukako,https://www.mutable-design.com,SEED,0.24453,2017,5,,,
2783171,Rezzil,http://rezzil.com,SEED,0.3498,2017,5,,,
1511252,Alyne,https://www.alyne.com/,SEED,0,2017,5,Alstin Capital,,
1891544,Additive Manufacturing Technologies,https://amtechnologies.com/,SEED,0.33,2017,5,,,
3298912,Letsell,http://letsell.com,SEED,0.55,2017,5,,,
3501616,Masaya Experience,http://masaya-experience.com,SERIES A,14,2017,5,Nan Fung Life Sciences Real Estate,,
3366993,bgX,http://bgxme.com,SEED,0.73,2017,5,Polymath Ventures,,
2921391,INDEXO,https://indexo.lv/,SEED,2.497,2017,5,,,
2009123,Formulate,,EARLY VC,0.605061,2017,5,,,
2025040,Engage Technology Partners Limited,http://engagetech.com,SERIES A,7.26,2017,5,,,
915887,Invoice Bazaar,http://invoicebazaar.com,EARLY VC,0,2017,5,,,
1491558,IBAN,http://ibanonline.com,SEED,0.147312,2017,5,,,
1924540,Thingstream,http://thingstream.io,SEED,0,2017,5,,,
1773979,Road.Travel,http://road.travel,SEED,0.7,2017,5,,,
2006092,CarZar (Pty) Ltd,http://www.carzar.co.za/,EARLY VC,1.5,2017,5,VNV Global,,
988299,Whizzco,https://whizzco.com/,SEED,0.5,2017,5,,,
139600,Talkable,http://talkable.com,SERIES A,0,2017,5,GoAhead Ventures,,
1727528,Africa Logistic Properties,http://africawarehouses.com,EARLY VC,4,2017,5,DOB Equity,,
1719629,Gravity Blanket,http://gravityblankets.com,SEED,4.7,2017,5,,,
1714160,Curileum Discovery,http://curileum.com,SEED,0.19272,2017,5,,,
1892067,KolayBi,https://kolaybi.com,SEED,0.02,2017,5,,,
1743189,The Treep,http://thetreep.com,SEED,0,2017,5,Via ID,,
1672873,EVOLLIS,http://www.evollis.com/,SERIES B,1.32,2017,5,,,
1460054,Fudeat,https://fudeat.com/,EARLY VC,0.198,2017,5,,,
987397,Avenews-GT,https://www.avenews-gt.com/,SEED,0.02,2017,5,Techstars,,
943280,Interact Group,http://www.interactgroupintl.com,EARLY VC,3,2017,5,,,
1975863,SpeechIntelligence.com,https://www.gweekspeech.com,SEED,1.25664,2017,5,,,
928355,Aquant,https://www.aquant.ai/,SEED,0,2017,5,,,
885061,Blusense Diagnostic,http://www.blusense-diagnostics.com,SERIES B,0,2017,5,,,
889896,Preservica,http://preservica.com/,EARLY VC,0,2017,5,,,
889421,Wisebatt,http://www.wisebatt.com,SEED,0.066,2017,5,Wilco,,
196690,My1login,http://my1login.com,EARLY VC,1.8,2017,5,,,
1487746,Footfalls & Heartbeats,http://footfallsandheartbeats.com,EARLY VC,1.716,2017,5,,,
1463050,Raremark,https://raredisease.net,SEED,0.5808,2017,5,Cass Entrepreneurship Fund,,
932232,Zapinamo,http://www.zapinamo.com,SEED,1,2017,5,Investible,,
987331,Bonobo.ai,http://www.bonobo.ai,SEED,0,2017,5,,,
884017,TalentAdore,http://talentadore.com,SEED,0.0165,2017,5,,,
1491274,ARROE,http://arroe.com,EARLY VC,0.024816,2017,5,,,
892052,Idea Drop,http://ideadrop.co/,SEED,0,2017,5,,,
892830,Archive Valley,https://bosombabies.com,SEED,1.1,2017,5,Bpifrance,,
905173,Juggle Jobs,http://juggle.jobs,EARLY VC,0,2017,5,,,
986713,Ubeya,https://www.ubeya.com,SEED,1.3,2017,5,Magma Venture Partners,,
976249,Goodiebox,https://bygoodiebox.com/,EARLY VC,0,2017,5,,,
1486901,Photolemur,http://photolemur.com,SEED,1.5,2017,5,,,
74559,FanZone,https://couldihavemadeit.com,SERIES A,2,2017,5,,,
924866,Nordsense,http://www.nordsense.com,SEED,2.1,2017,5,,,
1791550,Logmore,https://www.logmore.com/,SEED,0,2017,5,,,
1478629,Wakeo,http://wakeo.co,SEED,0.099,2017,5,,,
1716502,Material Exchange,http://material-exchange.com,SEED,0.05,2017,5,,,
1761597,EventsCase,http://www.eventscase.com,SEED,0.6825,2017,5,,,
15181,Hotelscan,http://hotelscan.com,SERIES A,3.08,2017,5,,,
206724,Locala,http://s4m.io,EARLY VC,0,2017,5,,,
1489482,Base4,http://base4.co.uk,EARLY VC,1.30812,2017,5,,,
924399,Merito,https://merito.fr/,SEED,1,2017,5,,,
908260,Genba Digital,https://genbadigital.com/,SEED,0.528,2017,5,Mercia Asset Management;Mercia Fund Managers,,
1472838,Kintech Lab,http://www.kintechlab.com,EARLY VC,1.5,2017,5,Impulse VC,,
1683186,Lynk,https://www.lynk.co.ke/,SEED,1.3,2017,5,Novastar Ventures,,
1745493,Billy,https://billy.bike,SEED,0.1925,2017,5,,,
20413,WizVille,https://wizville.com,SEED,0.066,2017,5,,,
980352,WisR,https://www.growwisr.com/,SEED,0.9,2017,5,,,
33856,Kinems,http://kinems.com,SEED,1.1,2017,5,,,
1514658,Ameria,https://ameria.de/,SEED,1.54,2017,5,,,
154397,Templafy,http://templafy.com,EARLY VC,0,2017,5,,,
1661130,Airfree,http://airfree.aero/,SEED,0.9735,2017,5,,,
5402926,GroundWOW,http://groundwow.com,SEED,0.110484,2017,4,,,
892718,Kaia Health,http://kaiahealth.com/,EARLY VC,3.76,2017,4,Heartcore Capital;42CAP,,
888982,QuadSAT,http://quadsat.com,SEED,0.09,2017,4,Venture City Horsens,,
1987554,Abolis Biotechnologies,https://abolis.fr/,SEED,1.21,2017,4,,,
4535927,Grips Intelligence,http://gripsintelligence.com,EARLY VC,0.1005,2017,4,,,
1509668,360Globalnet,http://360globalnet.com,SEED,0.4,2017,4,DXC Technology,,
2913531,Axis Spine Technologies,https://axisspinetech.com,SEED,0,2017,4,Mercia Asset Management,https://www.sharecast.com/news/news-and-announcements/mercia-asset-management-makes-two-new-direct-invesments--11031432.html,
244725,Airnow (AppScatter),https://www.airnow.com/,EARLY VC,13.2,2017,4,,,
951505,Medical Magnesium,http://www.medical-magnesium.com/,SEED,0.7,2017,4,TiE Angels,,
3911189,Novathings,http://helixee.me,EARLY VC,2.2,2017,4,Provence Business Angels;Paca Investissement,,
4063319,Manetos,http://manetos.com,LATE VC,12.10121,2017,4,,,
2132814,EatFirst,http://eatfirst.com,EARLY VC,6.6,2017,4,Northzone;Point Nine;Team Global;Target Global,,
31744,Kwambio,http://kwambio.com/,EARLY VC,0.15,2017,4,,,
2082187,ZirooPay,http://www.ziroopay.com,SEED,0,2017,4,,,
1486234,Gravity Fitness,https://gravity-global.com,EARLY VC,6.6,2017,4,,,
906650,Foorban,https://www.foorban.com/,SEED,1.265,2017,4,,,
2019301,AiFi,http://aifi.se,LATE VC,2.783278,2017,4,,,
1727563,YZ Buyer,https://yzbuyerwholesale.com,SEED,0.15,2017,4,,,
3257082,The Motorists Organisation,http://themog.co.uk,SEED,1.188,2017,4,Ashridge Capital,,
2023305,Stitched,http://stitched.ai,SEED,0.33,2017,4,,,
1681141,Pixie,https://xplorelocal.com,SEED,0.726,2017,4,,,
1688957,PiggyVest,https://www.piggyvest.com/,SEED,0.05,2017,4,VilCap Investments,,
3006579,Olly's,http://ollys-ollys.com,SEED,0,2017,4,SFC Capital,,
3905617,MyKronoz,http://mykronoz.com,SEED,5.3,2017,4,,,
26411,Bolt,https://bolt.eu,SERIES A,0,2017,4,,,
1467919,Lightvert Ltd.,http://lightvert.com,SEED,1.00848,2017,4,Crowdcube,,
104571,JewelStreet,http://jewelstreet.com,EARLY VC,0.264,2017,4,,,
1791601,Gravity,https://gravity.co/,SEED,0,2017,4,Boost VC,,
32010,Grip,https://grip.events/,SEED,0,2017,4,,,
2047567,Ecosteer,http://ecosteer.com,SEED,0.0715,2017,4,,,
1722136,Coobx,http://coobx.com,SEED,3,2017,4,,,
2942265,CityGoo,http://citygo.io,SEED,0.66,2017,4,"Investessor;Day One Partners - L'Accelerateur;XMP Business Angels, Investment Arm;Club Invest 77",,
3731444,CHILI publish,http://chili-publish.com,SERIES A,2.86,2017,4,Volta Ventures,,
968797,Cacharge,http://waybler.com,SEED,0.0352,2017,4,,,
886974,Buddy Healthcare,http://www.buddyhealthcare.com,SEED,0.88,2017,4,StartUp Health,,
976121,BLUETOWN,http://www.bluetown.com,SERIES A,0,2017,4,Nordic Eye;Black Swan Equity Partners LLP,,
1497447,Birda,https://birda.org,SEED,0.0264,2017,4,,,
6601,CloudMe,http://cloudme.com,SEED,0.88,2017,4,,,
2020653,MMG,http://mmg-ai.com,SERIES A,11.55,2017,4,Dmitry Doykhen,,
955667,Detact Diagnostics,https://www.detactdiagnostics.com/,EARLY VC,2.31,2017,4,NOM,,
1799864,Smart Radiology,http://www.smart-radiology.com,SEED,2.75,2017,4,Investment and Economic Development Bank of Rheinland-Pfalz ISB,,
1742550,Citygo,http://citygo.me,SEED,0.66,2017,4,Investessor,,
2023839,MyWallSt,http://mywallst.com,EARLY VC,1.54,2017,4,Enterprise Ireland;The Motley Fool,,
76551,Protected Media,http://www.protected.media/,SERIES A,4,2017,4,,,
1745205,awork,https://awork.com,EARLY VC,0,2017,4,Innovationsstarter Fonds,,
1490836,Cellesce,http://cellesce.com,EARLY VC,0,2017,4,Development Bank of Wales,,
1488499,Ambie,http://ambie.fm,SEED,1.2,2017,4,,,
1660163,ANAMNESE,https://www.anamnese.care/,SEED,0,2017,4,IMT Starter,,
77807,GenCell,http://www.gencellenergy.com/,EARLY VC,0,2017,4,,,
1662772,Embargo App,https://www.embargoapp.com,SEED,0,2017,4,,,
1669400,Totm,https://www.totm.com/,EARLY VC,0,2017,4,,,
986706,Asana Technology,http://www.asanatechnology.com/,SEED,0.3575,2017,4,,,
2006807,Nimuno Loops,https://nimuno.com/,SEED,1.6,2017,4,,,
76327,ARTsys360,http://www.artsys360.com/,SERIES B,0.8,2017,4,,,
1490586,Capium,http://capium.com,SEED,0.924,2017,4,,,
1773825,All Right,http://allright.com,SEED,0.15,2017,4,,,
892802,Shipup,http://shipup.co,SEED,0.099,2017,4,,,
1445130,Cleanshelf,http://cleanshelf.com,SEED,1.3,2017,4,,,
1506907,O-Teas,http://o-teas.com,SEED,0,2017,4,,,
17236,Vopium,http://www.vopium.com,SEED,0.924,2017,4,,,
943313,HiGuests,https://www.higuests.com,SEED,0.2,2017,4,,,
1683263,Hut Six,https://www.hutsix.io/,SEED,0,2017,4,Wesley Clover,,
1564337,Denebunu,http://www.denebunu.com,SEED,0.08,2017,4,,,
1486813,Antiverse,http://antiverse.io,SEED,0.0924,2017,4,,,
1485945,HT2 Labs,http://ht2labs.com,SERIES A,2.5,2017,4,The City & Guilds Group,,
879231,CorPower Ocean,http://corpowerocean.com,SEED,0,2017,4,,,
946128,URBANTZ,http://www.urbantz.com,SEED,0.33,2017,4,,,
954206,Limitless app,https://limitless.app,EARLY VC,0.33,2017,4,,,
74425,Eco Wave Power,http://www.ecowavepower.com/,SERIES B,3,2017,4,,,
988059,Anzu,https://anzu.io/,SEED,1.5,2017,4,,,
895430,chatsim,http://www.chatsim.com,SEED,0,2017,4,iStarter,,
1532875,GoHello,http://speakanet.com,SEED,0,2017,4,,,
76115,BioProtect,https://bioprotect.com/,EARLY VC,3.5,2017,4,,,
1569581,ProVerum,https://www.proverummedical.com/,SEED,0,2017,4,,,
924749,CEREAPRO,https://www.cereapro.com,SERIES A,1.65,2017,4,,,
890234,BlackNut,http://www.blacknut.com/,SERIES A,2.64,2017,4,Nestadio Capital;GO Capital,,
892772,Petagene,http://www.petagene.com,SEED,0.264,2017,4,,,
1248586,Goshaba,http://www.goshaba.com/,SEED,0.066,2017,4,,,
1488069,UniZest,http://unizest.co.uk,SEED,0.2442,2017,4,,,
888879,ParkHere,http://park-here.eu/,SEED,0.0275,2017,4,,,
88107,Syndicate Room,http://syndicateroom.com,SEED,5.94,2017,4,,,
981811,Asura Technologies ltd.,http://www.asuratechnologies.com,SEED,0.2,2017,4,,,
25422,BuldumBuldum.com,http://www.buldumbuldum.com,EARLY VC,0.4,2017,4,,,
969858,ABM Pharma,http://www.abmpharma.com/,EARLY VC,11,2017,4,,,
1659162,Savedroid,http://www.savedroid.com,EARLY VC,0,2017,4,,,
882326,AMPLYFI,http://amplyfigroup.com,SEED,1.056,2017,4,Development Bank of Wales,,
72665,RideLink,https://ridelink.com/,SEED,1.452,2017,3,,,
3886213,FCB.ai,http://fcb.ai,SEED,0.12,2017,3,,,
978758,Pila Pharma,http://pilapharma.com/,EARLY VC,1.222222,2017,3,,,
203192,Domino,http://domino.com,LATE VC,3.76,2017,3,RiverPark Ventures,,
2128571,Intelligent Fluids,http://intelligent-fluids.com,SERIES A,3.71,2017,3,IBG Beteiligungsgesellschaft Sachsen-Anhalt,,
98158,wireWAX,http://wirewax.com,SERIES A,4.93,2017,3,Jobi,,
1756464,7lytix,https://www.7lytix.com/,SEED,1.1,2017,3,,,
916318,PlanRadar,https://www.planradar.com,SEED,0,2017,3,Loric Ventures,,
4267285,Invest Group Global,http://investgroupglobal.com,SEED,1,2017,3,,,
4255984,790Digital Project,http://790digital.com,EARLY VC,5,2017,3,,,
1599213,Wejo,https://www.wejo.com/,SERIES A,0,2017,3,Atlas Innovate,,
985938,UniVerve,https://www.univerve.co.il/,SERIES A,2.2,2017,3,,,
3736612,Target2Sell,http://target2sell.com,SERIES A,2.97,2017,3,Internet Attitude,,
1493130,Tactus GBR,http://tactus.com,EARLY VC,0.3828,2017,3,Praetura Ventures,,
2931171,Seaters A.I.,http://seaters.ai,SERIES A,3,2017,3,,,
1499178,Particle Analytics,http://particle-analytics.com,EARLY VC,1.040292,2017,3,Par Equity,,
